Player1,Player2,SharedMinutes,Team,Season
Langford,Mamukelashvili,112,SAS,2022-23
Champagnie,Langford,44,SAS,2022-23
Langford,Wesley,93,SAS,2022-23
Barlow,Langford,47,SAS,2022-23
Collins,Roby,110,SAS,2022-23
Collins,Wesley,162,SAS,2022-23
Bates-Diop,Roby,106,SAS,2022-23
Graham,Mamukelashvili,103,SAS,2022-23
Jones,Wesley,44,SAS,2022-23
Barlow,Jones,76,SAS,2022-23
Bassey,Roby,100,SAS,2022-23
Bassey,Branham,114,SAS,2022-23
Bassey,Hall,42,SAS,2022-23
Barlow,Bassey,44,SAS,2022-23
Hall,Roby,37,SAS,2022-23
Branham,Hall,30,SAS,2022-23
Barlow,Hall,22,SAS,2022-23
McDermott,Roby,125,SAS,2022-23
Branham,Dieng,104,SAS,2022-23
Bassey,Johnson,183,SAS,2022-23
Johnson,Johnson,91,SAS,2022-23
Bassey,Jones,87,SAS,2022-23
Barlow,Bates-Diop,80,SAS,2022-23
Primo,Richardson,48,SAS,2022-23
Collins,Primo,36,SAS,2022-23
Primo,Vassell,28,SAS,2022-23
McDermott,Primo,30,SAS,2022-23
Langford,Roby,74,SAS,2022-23
Jones,Roby,80,SAS,2022-23
Graham,Langford,51,SAS,2022-23
Richardson,Roby,91,SAS,2022-23
Roby,Vassell,66,SAS,2022-23
Champagnie,Collins,51,SAS,2022-23
Bates-Diop,Dieng,95,SAS,2022-23
Vassell,Wesley,61,SAS,2022-23
Bassey,Dieng,33,SAS,2022-23
Dieng,Hall,24,SAS,2022-23
Sochan,Wesley,44,SAS,2022-23
Poeltl,Primo,25,SAS,2022-23
Johnson,Primo,40,SAS,2022-23
Primo,Sochan,16,SAS,2022-23
Dieng,Langford,62,SAS,2022-23
Mamukelashvili,McDermott,65,SAS,2022-23
Dieng,McDermott,45,SAS,2022-23
Bassey,Sochan,85,SAS,2022-23
Collins,Mamukelashvili,78,SAS,2022-23
Champagnie,Johnson,36,SAS,2022-23
Dieng,Richardson,21,SAS,2022-23
Dieng,Graham,43,SAS,2022-23
Barlow,Collins,19,SAS,2022-23
Dieng,Roby,60,SAS,2022-23
Collins,Poeltl,20,SAS,2022-23
Langford,Primo,5,SAS,2022-23
Primo,Roby,16,SAS,2022-23
Roby,Sochan,34,SAS,2022-23
Dieng,Primo,5,SAS,2022-23
Hall,Langford,5,SAS,2022-23
Mamukelashvili,Vassell,54,SAS,2022-23
Barlow,Vassell,28,SAS,2022-23
Bassey,Mamukelashvili,14,SAS,2022-23
Richardson,Wesley,26,SAS,2022-23
Bates-Diop,Hall,24,SAS,2022-23
Hall,Sochan,19,SAS,2022-23
Poeltl,Roby,25,SAS,2022-23
Poeltl,Wesley,18,SAS,2022-23
Jones,Primo,12,SAS,2022-23
Champagnie,Vassell,8,SAS,2022-23
Hall,Richardson,7,SAS,2022-23
Mamukelashvili,Sochan,18,SAS,2022-23
Hall,Poeltl,8,SAS,2022-23
Hall,Jones,6,SAS,2022-23
Hall,McDermott,3,SAS,2022-23
Graham,Roby,9,SAS,2022-23
Bassey,Champagnie,10,SAS,2022-23
Bates-Diop,Primo,3,SAS,2022-23
Barlow,Sochan,10,SAS,2022-23
Hall,Vassell,5,SAS,2022-23
Champagnie,Sochan,2,SAS,2022-23
Fox,Sabonis,1646,SAC,2022-23
Huerter,Sabonis,1922,SAC,2022-23
Murray,Sabonis,1909,SAC,2022-23
Barnes,Sabonis,2119,SAC,2022-23
Fox,Huerter,1434,SAC,2022-23
Fox,Murray,1550,SAC,2022-23
Barnes,Fox,1843,SAC,2022-23
Huerter,Murray,1554,SAC,2022-23
Barnes,Huerter,1755,SAC,2022-23
Barnes,Murray,1728,SAC,2022-23
Mitchell,Sabonis,1101,SAC,2022-23
Huerter,Mitchell,760,SAC,2022-23
Mitchell,Murray,751,SAC,2022-23
Barnes,Mitchell,810,SAC,2022-23
Monk,Sabonis,867,SAC,2022-23
Fox,Monk,950,SAC,2022-23
Monk,Murray,640,SAC,2022-23
Barnes,Monk,799,SAC,2022-23
Fox,Lyles,663,SAC,2022-23
Lyles,Monk,899,SAC,2022-23
Lyles,Metu,430,SAC,2022-23
Barnes,Lyles,472,SAC,2022-23
Fox,Metu,461,SAC,2022-23
Metu,Monk,548,SAC,2022-23
Barnes,Metu,231,SAC,2022-23
Huerter,Monk,400,SAC,2022-23
Mitchell,Monk,716,SAC,2022-23
Davis,Sabonis,447,SAC,2022-23
Davis,Fox,402,SAC,2022-23
Davis,Murray,304,SAC,2022-23
Barnes,Davis,343,SAC,2022-23
Davis,Lyles,293,SAC,2022-23
Davis,Monk,414,SAC,2022-23
Davis,Metu,260,SAC,2022-23
Fox,Holmes,174,SAC,2022-23
Holmes,Huerter,98,SAC,2022-23
Holmes,Murray,162,SAC,2022-23
Barnes,Holmes,151,SAC,2022-23
Davis,Huerter,170,SAC,2022-23
Fox,Mitchell,202,SAC,2022-23
Lyles,Sabonis,488,SAC,2022-23
Lyles,Mitchell,515,SAC,2022-23
Lyles,Murray,312,SAC,2022-23
Davis,Mitchell,323,SAC,2022-23
Edwards,Sabonis,212,SAC,2022-23
Edwards,Fox,135,SAC,2022-23
Edwards,Murray,135,SAC,2022-23
Barnes,Edwards,130,SAC,2022-23
Metu,Murray,219,SAC,2022-23
Len,Lyles,76,SAC,2022-23
Fox,Len,93,SAC,2022-23
Len,Monk,73,SAC,2022-23
Barnes,Len,92,SAC,2022-23
Huerter,Lyles,284,SAC,2022-23
Lyles,Okpala,92,SAC,2022-23
Fox,Okpala,133,SAC,2022-23
Monk,Okpala,126,SAC,2022-23
Metu,Okpala,69,SAC,2022-23
Metu,Mitchell,182,SAC,2022-23
Okpala,Sabonis,115,SAC,2022-23
Huerter,Okpala,98,SAC,2022-23
Barnes,Okpala,56,SAC,2022-23
Holmes,Lyles,179,SAC,2022-23
Holmes,Monk,170,SAC,2022-23
Edwards,Lyles,105,SAC,2022-23
Edwards,Monk,109,SAC,2022-23
Edwards,Mitchell,138,SAC,2022-23
Dellavedova,Lyles,106,SAC,2022-23
Dellavedova,Monk,105,SAC,2022-23
Dellavedova,Metu,64,SAC,2022-23
Davis,Dellavedova,86,SAC,2022-23
Edwards,Huerter,83,SAC,2022-23
Mitchell,Okpala,80,SAC,2022-23
Holmes,Mitchell,113,SAC,2022-23
Huerter,Len,46,SAC,2022-23
Len,Murray,64,SAC,2022-23
Holmes,Okpala,49,SAC,2022-23
Davis,Len,42,SAC,2022-23
Len,Mitchell,34,SAC,2022-23
Huerter,Metu,113,SAC,2022-23
Edwards,Metu,46,SAC,2022-23
Dellavedova,Sabonis,76,SAC,2022-23
Dellavedova,Huerter,48,SAC,2022-23
Dellavedova,Murray,78,SAC,2022-23
Barnes,Dellavedova,69,SAC,2022-23
Davis,Edwards,40,SAC,2022-23
Murray,Okpala,46,SAC,2022-23
Davis,Holmes,82,SAC,2022-23
Davis,Okpala,31,SAC,2022-23
Ellis,Holmes,33,SAC,2022-23
Ellis,Huerter,9,SAC,2022-23
Ellis,Mitchell,22,SAC,2022-23
Ellis,Murray,21,SAC,2022-23
Dellavedova,Edwards,16,SAC,2022-23
Lyles,Queta,16,SAC,2022-23
Fox,Queta,21,SAC,2022-23
Monk,Queta,21,SAC,2022-23
Davis,Queta,18,SAC,2022-23
Dozier,Holmes,37,SAC,2022-23
Holmes,Metu,24,SAC,2022-23
Dellavedova,Holmes,62,SAC,2022-23
Dozier,Metu,38,SAC,2022-23
Davis,Dozier,50,SAC,2022-23
Dellavedova,Dozier,24,SAC,2022-23
Dozier,Huerter,12,SAC,2022-23
Dozier,Edwards,27,SAC,2022-23
Dozier,Murray,21,SAC,2022-23
Dozier,Len,14,SAC,2022-23
Edwards,Len,28,SAC,2022-23
Murray,Queta,11,SAC,2022-23
Dozier,Ellis,29,SAC,2022-23
Ellis,Metu,34,SAC,2022-23
Davis,Ellis,26,SAC,2022-23
Ellis,Lyles,21,SAC,2022-23
Ellis,Okpala,10,SAC,2022-23
Holmes,Len,16,SAC,2022-23
Len,Okpala,17,SAC,2022-23
Dellavedova,Okpala,32,SAC,2022-23
Dellavedova,Len,29,SAC,2022-23
Edwards,Ellis,5,SAC,2022-23
Ellis,Len,11,SAC,2022-23
Dellavedova,Ellis,24,SAC,2022-23
Dozier,Queta,4,SAC,2022-23
Metu,Queta,4,SAC,2022-23
Ellis,Queta,4,SAC,2022-23
Edwards,Holmes,11,SAC,2022-23
Dozier,Lyles,32,SAC,2022-23
Metu,Sabonis,17,SAC,2022-23
Dozier,Okpala,5,SAC,2022-23
Burton,Holmes,3,SAC,2022-23
Burton,Murray,5,SAC,2022-23
Burton,Ellis,6,SAC,2022-23
Burton,Dellavedova,5,SAC,2022-23
Barnes,Dozier,7,SAC,2022-23
Ellis,Sabonis,5,SAC,2022-23
Ellis,Monk,14,SAC,2022-23
Ellis,Fox,6,SAC,2022-23
Dellavedova,Fox,3,SAC,2022-23
Dozier,Monk,6,SAC,2022-23
Fox,Moneke,6,SAC,2022-23
Huerter,Moneke,4,SAC,2022-23
Metu,Moneke,3,SAC,2022-23
Barnes,Moneke,7,SAC,2022-23
Dozier,Sabonis,10,SAC,2022-23
Burton,Len,2,SAC,2022-23
Len,Metu,4,SAC,2022-23
Dellavedova,Mitchell,8,SAC,2022-23
Dozier,Fox,2,SAC,2022-23
Barnes,Queta,6,SAC,2022-23
Barnes,Ellis,2,SAC,2022-23
Okpala,Queta,2,SAC,2022-23
Dellavedova,Queta,2,SAC,2022-23
Moneke,Okpala,3,SAC,2022-23
Ellis,Moneke,2,SAC,2022-23
Len,Moneke,3,SAC,2022-23
Dellavedova,Moneke,3,SAC,2022-23
Moneke,Monk,3,SAC,2022-23
Moneke,Murray,2,SAC,2022-23
Huerter,Queta,2,SAC,2022-23
Mitchell,Queta,1,SAC,2022-23
Moneke,Sabonis,2,SAC,2022-23
Burton,Lyles,1,SAC,2022-23
Burton,Metu,1,SAC,2022-23
Burton,Mitchell,1,SAC,2022-23
Davis,Moneke,1,SAC,2022-23
Mitchell,Moneke,1,SAC,2022-23
Dozier,Mitchell,2,SAC,2022-23
Len,Sabonis,0,SAC,2022-23
Hart,Simons,1326,POR,2022-23
Hart,Lillard,1246,POR,2022-23
Grant,Hart,1399,POR,2022-23
Hart,Nurkic,953,POR,2022-23
Lillard,Simons,1248,POR,2022-23
Grant,Simons,1572,POR,2022-23
Nurkic,Simons,1091,POR,2022-23
Grant,Lillard,1512,POR,2022-23
Lillard,Nurkic,885,POR,2022-23
Grant,Nurkic,1034,POR,2022-23
Eubanks,Hart,583,POR,2022-23
Eubanks,Simons,796,POR,2022-23
Eubanks,Lillard,861,POR,2022-23
Eubanks,Grant,857,POR,2022-23
Hart,Winslow,422,POR,2022-23
Simons,Winslow,470,POR,2022-23
Grant,Winslow,490,POR,2022-23
Nurkic,Winslow,378,POR,2022-23
Eubanks,Reddish,260,POR,2022-23
Eubanks,Thybulle,318,POR,2022-23
Reddish,Thybulle,282,POR,2022-23
Lillard,Reddish,312,POR,2022-23
Grant,Reddish,253,POR,2022-23
Lillard,Thybulle,381,POR,2022-23
Grant,Thybulle,207,POR,2022-23
Hart,Sharpe,355,POR,2022-23
Sharpe,Simons,593,POR,2022-23
Grant,Sharpe,638,POR,2022-23
Nurkic,Sharpe,408,POR,2022-23
Reddish,Watford,211,POR,2022-23
Thybulle,Watford,277,POR,2022-23
Lillard,Watford,481,POR,2022-23
Grant,Watford,384,POR,2022-23
Eubanks,Winslow,293,POR,2022-23
Eubanks,Sharpe,788,POR,2022-23
Lillard,Sharpe,566,POR,2022-23
Simons,Thybulle,159,POR,2022-23
Simons,Watford,481,POR,2022-23
Nurkic,Thybulle,122,POR,2022-23
Nurkic,Watford,233,POR,2022-23
Lillard,Winslow,222,POR,2022-23
Little,Simons,400,POR,2022-23
Eubanks,Little,411,POR,2022-23
Lillard,Little,318,POR,2022-23
Grant,Little,327,POR,2022-23
Watford,Winslow,213,POR,2022-23
Eubanks,Mays,90,POR,2022-23
Eubanks,Watford,283,POR,2022-23
Mays,Thybulle,45,POR,2022-23
Sharpe,Thybulle,245,POR,2022-23
Mays,Watford,88,POR,2022-23
Mays,Sharpe,108,POR,2022-23
Sharpe,Watford,726,POR,2022-23
Hart,Watford,203,POR,2022-23
Brown III,Johnson,59,POR,2022-23
Brown III,Watford,61,POR,2022-23
Brown III,Sharpe,55,POR,2022-23
Brown III,Walker,71,POR,2022-23
Johnson,Watford,164,POR,2022-23
Johnson,Sharpe,268,POR,2022-23
Johnson,Walker,202,POR,2022-23
Walker,Watford,200,POR,2022-23
Sharpe,Walker,432,POR,2022-23
Sharpe,Winslow,319,POR,2022-23
Little,Reddish,177,POR,2022-23
Reddish,Sharpe,199,POR,2022-23
Little,Watford,380,POR,2022-23
Little,Sharpe,650,POR,2022-23
Simons,Walker,136,POR,2022-23
Little,Walker,190,POR,2022-23
Reddish,Simons,144,POR,2022-23
Lillard,Walker,125,POR,2022-23
Little,Winslow,172,POR,2022-23
Little,Nurkic,170,POR,2022-23
Knox II,Mays,104,POR,2022-23
Knox II,Watford,72,POR,2022-23
Knox II,Sharpe,235,POR,2022-23
Knox II,Williams,86,POR,2022-23
Mays,Williams,90,POR,2022-23
Watford,Williams,44,POR,2022-23
Sharpe,Williams,51,POR,2022-23
Arcidiacono,Eubanks,92,POR,2022-23
Arcidiacono,Thybulle,80,POR,2022-23
Arcidiacono,Watford,48,POR,2022-23
Arcidiacono,Sharpe,107,POR,2022-23
Arcidiacono,Little,70,POR,2022-23
Little,Thybulle,156,POR,2022-23
Eubanks,Payton II,123,POR,2022-23
Little,Payton II,83,POR,2022-23
Payton II,Sharpe,192,POR,2022-23
Lillard,Payton II,164,POR,2022-23
Payton II,Simons,143,POR,2022-23
Grant,Payton II,123,POR,2022-23
Knox II,Reddish,71,POR,2022-23
Knox II,Little,76,POR,2022-23
Johnson,Knox II,95,POR,2022-23
Knox II,Walker,195,POR,2022-23
Johnson,Reddish,67,POR,2022-23
Reddish,Walker,65,POR,2022-23
Johnson,Little,116,POR,2022-23
Arcidiacono,Reddish,58,POR,2022-23
Hart,Walker,70,POR,2022-23
Eubanks,Walker,155,POR,2022-23
Payton II,Watford,71,POR,2022-23
Eubanks,Knox II,100,POR,2022-23
Eubanks,Williams,50,POR,2022-23
Knox II,Thybulle,62,POR,2022-23
Nurkic,Reddish,84,POR,2022-23
Hart,Little,132,POR,2022-23
Butler Jr.,Knox II,124,POR,2022-23
Butler Jr.,Johnson,40,POR,2022-23
Butler Jr.,Sharpe,99,POR,2022-23
Butler Jr.,Walker,170,POR,2022-23
Johnson,Simons,75,POR,2022-23
Grant,Johnson,110,POR,2022-23
Johnson,Nurkic,81,POR,2022-23
Eubanks,Johnson,143,POR,2022-23
Arcidiacono,Knox II,48,POR,2022-23
Arcidiacono,Johnson,20,POR,2022-23
Arcidiacono,Walker,33,POR,2022-23
Butler Jr.,Eubanks,49,POR,2022-23
Butler Jr.,Mays,65,POR,2022-23
Butler Jr.,Watford,43,POR,2022-23
Butler Jr.,Williams,55,POR,2022-23
Harrison,Knox II,80,POR,2022-23
Harrison,Walker,88,POR,2022-23
Butler Jr.,Harrison,82,POR,2022-23
Harrison,Williams,45,POR,2022-23
Walker,Williams,46,POR,2022-23
Hart,Johnson,83,POR,2022-23
Harrison,Sharpe,48,POR,2022-23
Payton II,Walker,34,POR,2022-23
Nurkic,Payton II,57,POR,2022-23
Brown III,Butler Jr.,16,POR,2022-23
Johnson,Winslow,59,POR,2022-23
Brown III,Winslow,24,POR,2022-23
Brown III,Simons,20,POR,2022-23
Brown III,Grant,17,POR,2022-23
Brown III,Nurkic,18,POR,2022-23
Harrison,Mays,35,POR,2022-23
Mays,Walker,59,POR,2022-23
Walker,Winslow,34,POR,2022-23
Harrison,Minaya,41,POR,2022-23
Mays,Minaya,49,POR,2022-23
Minaya,Walker,57,POR,2022-23
Butler Jr.,Minaya,62,POR,2022-23
Nurkic,Walker,42,POR,2022-23
Johnson,Lillard,49,POR,2022-23
Hart,Payton II,30,POR,2022-23
Knox II,Minaya,35,POR,2022-23
Minaya,Watford,16,POR,2022-23
Minaya,Sharpe,27,POR,2022-23
Minaya,Williams,31,POR,2022-23
Arcidiacono,Nurkic,8,POR,2022-23
Knox II,Nurkic,8,POR,2022-23
Thybulle,Walker,41,POR,2022-23
Butler Jr.,Little,34,POR,2022-23
Brown III,Eubanks,14,POR,2022-23
Brown III,Little,15,POR,2022-23
Comanche,Knox II,7,POR,2022-23
Comanche,Mays,14,POR,2022-23
Comanche,Minaya,21,POR,2022-23
Comanche,Williams,12,POR,2022-23
Harrison,Watford,17,POR,2022-23
Arcidiacono,Lillard,6,POR,2022-23
Knox II,Lillard,20,POR,2022-23
Butler Jr.,Thybulle,21,POR,2022-23
Eubanks,Minaya,17,POR,2022-23
Grant,Walker,33,POR,2022-23
Arcidiacono,Butler Jr.,10,POR,2022-23
Comanche,Sharpe,7,POR,2022-23
Comanche,Walker,10,POR,2022-23
Butler Jr.,Comanche,13,POR,2022-23
Eubanks,Harrison,29,POR,2022-23
Butler Jr.,Reddish,5,POR,2022-23
Harrison,Thybulle,9,POR,2022-23
Johnson,Thybulle,17,POR,2022-23
Knox II,Simons,6,POR,2022-23
Little,Mays,5,POR,2022-23
Harrison,Little,6,POR,2022-23
Thybulle,Williams,2,POR,2022-23
Arcidiacono,Grant,4,POR,2022-23
Brown III,Hart,2,POR,2022-23
Butler Jr.,Lillard,0,POR,2022-23
Eubanks,Nurkic,0,POR,2022-23
Johnson,Payton II,0,POR,2022-23
Booker,Payne,600,PHX,2022-23
Booker,Craig,903,PHX,2022-23
Booker,Bridges,868,PHX,2022-23
Ayton,Booker,1170,PHX,2022-23
Craig,Payne,474,PHX,2022-23
Bridges,Payne,528,PHX,2022-23
Ayton,Payne,476,PHX,2022-23
Bridges,Craig,1179,PHX,2022-23
Ayton,Craig,1266,PHX,2022-23
Ayton,Bridges,1332,PHX,2022-23
Booker,Paul,956,PHX,2022-23
Craig,Paul,1058,PHX,2022-23
Okogie,Paul,698,PHX,2022-23
Ayton,Paul,1260,PHX,2022-23
Booker,Okogie,634,PHX,2022-23
Craig,Okogie,476,PHX,2022-23
Ayton,Okogie,618,PHX,2022-23
Durant,Paul,213,PHX,2022-23
Booker,Durant,172,PHX,2022-23
Durant,Okogie,155,PHX,2022-23
Ayton,Durant,176,PHX,2022-23
Bridges,Paul,983,PHX,2022-23
Johnson,Paul,366,PHX,2022-23
Craig,Johnson,153,PHX,2022-23
Bridges,Johnson,364,PHX,2022-23
Ayton,Johnson,223,PHX,2022-23
Paul,Shamet,274,PHX,2022-23
Craig,Shamet,328,PHX,2022-23
Bridges,Shamet,357,PHX,2022-23
Ayton,Shamet,282,PHX,2022-23
Booker,Johnson,175,PHX,2022-23
Lee,Paul,401,PHX,2022-23
Craig,Lee,522,PHX,2022-23
Bridges,Lee,766,PHX,2022-23
Ayton,Lee,517,PHX,2022-23
Biyombo,Paul,366,PHX,2022-23
Biyombo,Booker,315,PHX,2022-23
Biyombo,Bridges,367,PHX,2022-23
Biyombo,Johnson,118,PHX,2022-23
Booker,Lee,334,PHX,2022-23
Lee,Payne,343,PHX,2022-23
Biyombo,Craig,342,PHX,2022-23
Biyombo,Okogie,318,PHX,2022-23
Paul,Saric,123,PHX,2022-23
Craig,Saric,163,PHX,2022-23
Bridges,Saric,295,PHX,2022-23
Ayton,Saric,187,PHX,2022-23
Booker,Saric,62,PHX,2022-23
Payne,Saric,69,PHX,2022-23
Landale,Lee,760,PHX,2022-23
Lee,Lee,236,PHX,2022-23
Lee,Wainright,679,PHX,2022-23
Lee,Saric,379,PHX,2022-23
Landale,Wainright,376,PHX,2022-23
Landale,Saric,156,PHX,2022-23
Saric,Wainright,101,PHX,2022-23
Payne,Shamet,162,PHX,2022-23
Landale,Payne,291,PHX,2022-23
Lee,Shamet,343,PHX,2022-23
Craig,Landale,269,PHX,2022-23
Landale,Shamet,275,PHX,2022-23
Saric,Shamet,128,PHX,2022-23
Craig,Washington Jr.,134,PHX,2022-23
Bridges,Washington Jr.,174,PHX,2022-23
Biyombo,Washington Jr.,146,PHX,2022-23
Saric,Washington Jr.,83,PHX,2022-23
Biyombo,Saric,121,PHX,2022-23
Bridges,Okogie,233,PHX,2022-23
Lee,Okogie,639,PHX,2022-23
Lee,Washington Jr.,243,PHX,2022-23
Landale,Okogie,331,PHX,2022-23
Okogie,Washington Jr.,154,PHX,2022-23
Okogie,Wainright,318,PHX,2022-23
Landale,Washington Jr.,136,PHX,2022-23
Wainright,Washington Jr.,170,PHX,2022-23
Biyombo,Lee,469,PHX,2022-23
Biyombo,Wainright,230,PHX,2022-23
Paul,Wainright,233,PHX,2022-23
Craig,Wainright,142,PHX,2022-23
Bridges,Wainright,245,PHX,2022-23
Ayton,Wainright,240,PHX,2022-23
Paul,Ross,148,PHX,2022-23
Craig,Durant,60,PHX,2022-23
Craig,Ross,108,PHX,2022-23
Biyombo,Durant,49,PHX,2022-23
Durant,Ross,66,PHX,2022-23
Biyombo,Ross,104,PHX,2022-23
Booker,Landale,302,PHX,2022-23
Bridges,Landale,309,PHX,2022-23
Booker,Wainright,185,PHX,2022-23
Okogie,Payne,163,PHX,2022-23
Booker,Ross,119,PHX,2022-23
Okogie,Ross,114,PHX,2022-23
Ayton,Ross,78,PHX,2022-23
Payne,Wainright,175,PHX,2022-23
Payne,Ross,143,PHX,2022-23
Landale,Ross,131,PHX,2022-23
Ross,Wainright,146,PHX,2022-23
Booker,Shamet,226,PHX,2022-23
Biyombo,Shamet,201,PHX,2022-23
Landale,Paul,229,PHX,2022-23
Ayton,Landale,59,PHX,2022-23
Johnson,Landale,65,PHX,2022-23
Booker,Warren,100,PHX,2022-23
Payne,Warren,95,PHX,2022-23
Shamet,Warren,60,PHX,2022-23
Landale,Warren,66,PHX,2022-23
Lee,Ross,160,PHX,2022-23
Okogie,Saric,149,PHX,2022-23
Booker,Washington Jr.,79,PHX,2022-23
Ayton,Washington Jr.,104,PHX,2022-23
Okogie,Shamet,166,PHX,2022-23
Shamet,Wainright,174,PHX,2022-23
Paul,Warren,59,PHX,2022-23
Okogie,Warren,48,PHX,2022-23
Ayton,Warren,40,PHX,2022-23
Biyombo,Payne,160,PHX,2022-23
Craig,Warren,27,PHX,2022-23
Biyombo,Warren,68,PHX,2022-23
Wainright,Warren,43,PHX,2022-23
Ross,Warren,77,PHX,2022-23
Bazley,Lee,87,PHX,2022-23
Bazley,Okogie,19,PHX,2022-23
Bazley,Ross,44,PHX,2022-23
Johnson,Lee,94,PHX,2022-23
Johnson,Shamet,26,PHX,2022-23
Shamet,Washington Jr.,63,PHX,2022-23
Bazley,Wainright,16,PHX,2022-23
Durant,Wainright,24,PHX,2022-23
Johnson,Wainright,27,PHX,2022-23
Durant,Payne,41,PHX,2022-23
Durant,Warren,15,PHX,2022-23
Johnson,Okogie,19,PHX,2022-23
Lee,Warren,41,PHX,2022-23
Bazley,Craig,16,PHX,2022-23
Bazley,Biyombo,5,PHX,2022-23
Bazley,Warren,9,PHX,2022-23
Ross,Shamet,34,PHX,2022-23
Paul,Washington Jr.,9,PHX,2022-23
Bazley,Payne,10,PHX,2022-23
Bazley,Landale,10,PHX,2022-23
Payne,Washington Jr.,10,PHX,2022-23
Durant,Lee,19,PHX,2022-23
Durant,Landale,26,PHX,2022-23
Bazley,Durant,4,PHX,2022-23
Johnson,Washington Jr.,11,PHX,2022-23
Bazley,Shamet,5,PHX,2022-23
Bazley,Paul,7,PHX,2022-23
Johnson,Saric,12,PHX,2022-23
Johnson,Payne,11,PHX,2022-23
Durant,Shamet,8,PHX,2022-23
Biyombo,Landale,5,PHX,2022-23
Paul,Payne,17,PHX,2022-23
Melton,Tucker,1193,PHI,2022-23
Harden,Melton,1239,PHI,2022-23
Harris,Melton,1524,PHI,2022-23
Embiid,Melton,1437,PHI,2022-23
Harden,Tucker,1334,PHI,2022-23
Harris,Tucker,1572,PHI,2022-23
Embiid,Tucker,1414,PHI,2022-23
Harden,Harris,1626,PHI,2022-23
Embiid,Harden,1483,PHI,2022-23
Embiid,Harris,1658,PHI,2022-23
Maxey,Tucker,921,PHI,2022-23
Harden,Maxey,1066,PHI,2022-23
Harris,Maxey,1297,PHI,2022-23
Embiid,Maxey,1199,PHI,2022-23
Maxey,Melton,832,PHI,2022-23
Harrell,Niang,388,PHI,2022-23
Harrell,Milton,449,PHI,2022-23
Harrell,Thybulle,221,PHI,2022-23
Harrell,Maxey,325,PHI,2022-23
Milton,Niang,927,PHI,2022-23
Niang,Thybulle,317,PHI,2022-23
Maxey,Niang,797,PHI,2022-23
Milton,Thybulle,339,PHI,2022-23
Maxey,Milton,524,PHI,2022-23
Maxey,Thybulle,294,PHI,2022-23
Harrell,Melton,260,PHI,2022-23
Harrell,Tucker,178,PHI,2022-23
Harrell,Harris,284,PHI,2022-23
Melton,Milton,554,PHI,2022-23
Milton,Tucker,407,PHI,2022-23
Harris,Milton,545,PHI,2022-23
Embiid,Milton,571,PHI,2022-23
Thybulle,Tucker,151,PHI,2022-23
Harris,Thybulle,208,PHI,2022-23
Embiid,Thybulle,237,PHI,2022-23
Harden,Niang,482,PHI,2022-23
Harris,Niang,421,PHI,2022-23
Embiid,Niang,614,PHI,2022-23
Melton,Niang,584,PHI,2022-23
Korkmaz,Niang,152,PHI,2022-23
House Jr.,Niang,405,PHI,2022-23
Niang,Reed,418,PHI,2022-23
House Jr.,Korkmaz,195,PHI,2022-23
Korkmaz,Milton,242,PHI,2022-23
Korkmaz,Reed,190,PHI,2022-23
House Jr.,Milton,474,PHI,2022-23
House Jr.,Reed,268,PHI,2022-23
Milton,Reed,486,PHI,2022-23
McDaniels,Niang,255,PHI,2022-23
McDaniels,Milton,250,PHI,2022-23
Maxey,McDaniels,213,PHI,2022-23
McDaniels,Reed,219,PHI,2022-23
Maxey,Reed,297,PHI,2022-23
House Jr.,Melton,311,PHI,2022-23
House Jr.,Maxey,230,PHI,2022-23
Embiid,House Jr.,301,PHI,2022-23
Embiid,McDaniels,152,PHI,2022-23
Harden,Milton,332,PHI,2022-23
Harris,House Jr.,186,PHI,2022-23
Harden,Harrell,220,PHI,2022-23
Melton,Reed,276,PHI,2022-23
Harden,Reed,246,PHI,2022-23
Harris,Reed,275,PHI,2022-23
McDaniels,Melton,138,PHI,2022-23
Harden,McDaniels,147,PHI,2022-23
Niang,Tucker,217,PHI,2022-23
Reed,Thybulle,103,PHI,2022-23
Harden,House Jr.,201,PHI,2022-23
Reed,Tucker,103,PHI,2022-23
House Jr.,McDaniels,112,PHI,2022-23
Harrell,House Jr.,171,PHI,2022-23
House Jr.,Tucker,127,PHI,2022-23
Harden,Thybulle,167,PHI,2022-23
Melton,Thybulle,131,PHI,2022-23
Harrell,Korkmaz,88,PHI,2022-23
House Jr.,Thybulle,90,PHI,2022-23
Niang,Springer,25,PHI,2022-23
Milton,Springer,81,PHI,2022-23
McDaniels,Springer,39,PHI,2022-23
Reed,Springer,50,PHI,2022-23
Dedmon,Melton,17,PHI,2022-23
Dedmon,Maxey,25,PHI,2022-23
Dedmon,Tucker,12,PHI,2022-23
Dedmon,Harris,21,PHI,2022-23
Korkmaz,Melton,83,PHI,2022-23
Harris,Korkmaz,84,PHI,2022-23
Korkmaz,Springer,53,PHI,2022-23
House Jr.,Springer,47,PHI,2022-23
Dedmon,Korkmaz,49,PHI,2022-23
Dedmon,House Jr.,34,PHI,2022-23
Dedmon,Milton,43,PHI,2022-23
Dedmon,Springer,17,PHI,2022-23
Korkmaz,Thybulle,65,PHI,2022-23
House Jr.,King,11,PHI,2022-23
King,Milton,16,PHI,2022-23
King,McDaniels,8,PHI,2022-23
King,Reed,11,PHI,2022-23
