Player1,Player2,SharedMinutes,Team,Season
DiVincenzo,Milton,4,NYK,2023-24
Bogdanovic,Gibson,4,NYK,2023-24
Brown Jr.,Flynn,2,NYK,2023-24
Arcidiacono,Skapintsev,2,NYK,2023-24
Brown Jr.,Skapintsev,2,NYK,2023-24
McBride,Skapintsev,2,NYK,2023-24
Skapintsev,Toppin,1,NYK,2023-24
Hartenstein,Jeffries,2,NYK,2023-24
Jeffries,Quickley,4,NYK,2023-24
Brown Jr.,Milton,1,NYK,2023-24
Milton,Toppin,1,NYK,2023-24
Jeffries,Robinson,1,NYK,2023-24
Robinson,Sims,1,NYK,2023-24
Brunson,Jeffries,3,NYK,2023-24
Bogdanovic,Jeffries,1,NYK,2023-24
Arcidiacono,Hartenstein,1,NYK,2023-24
Hartenstein,Skapintsev,1,NYK,2023-24
Quickley,Windler,1,NYK,2023-24
Arcidiacono,Brunson,1,NYK,2023-24
Diakite,McBride,1,NYK,2023-24
Anunoby,Gibson,0,NYK,2023-24
Arcidiacono,Barrett,0,NYK,2023-24
Barrett,Jeffries,0,NYK,2023-24
Burks,Jeffries,0,NYK,2023-24
Hartenstein,Sims,0,NYK,2023-24
Brunson,Diakite,0,NYK,2023-24
Ingram,Williamson,1079,NOP,2023-24
Ingram,Jones,1433,NOP,2023-24
Ingram,Valanciunas,1255,NOP,2023-24
Ingram,McCollum,1158,NOP,2023-24
Jones,Williamson,1456,NOP,2023-24
Valanciunas,Williamson,1058,NOP,2023-24
McCollum,Williamson,1348,NOP,2023-24
Jones,Valanciunas,1348,NOP,2023-24
Jones,McCollum,1535,NOP,2023-24
McCollum,Valanciunas,1221,NOP,2023-24
Ingram,Nance Jr.,547,NOP,2023-24
Nance Jr.,Williamson,709,NOP,2023-24
Jones,Nance Jr.,619,NOP,2023-24
McCollum,Nance Jr.,638,NOP,2023-24
Murphy III,Williamson,928,NOP,2023-24
Jones,Murphy III,916,NOP,2023-24
Murphy III,Valanciunas,707,NOP,2023-24
McCollum,Murphy III,999,NOP,2023-24
Ingram,Murphy III,717,NOP,2023-24
Murphy III,Nance Jr.,598,NOP,2023-24
Daniels,Ingram,600,NOP,2023-24
Daniels,Williamson,574,NOP,2023-24
Daniels,Jones,551,NOP,2023-24
Daniels,Valanciunas,624,NOP,2023-24
Marshall,Nance Jr.,414,NOP,2023-24
Alvarado,Nance Jr.,338,NOP,2023-24
Marshall,Williamson,505,NOP,2023-24
Alvarado,Williamson,432,NOP,2023-24
Marshall,Murphy III,571,NOP,2023-24
Alvarado,Marshall,593,NOP,2023-24
Alvarado,Murphy III,534,NOP,2023-24
Jones,Ryan,136,NOP,2023-24
Hawkins,Ryan,234,NOP,2023-24
Ryan,Valanciunas,142,NOP,2023-24
McCollum,Ryan,111,NOP,2023-24
Hawkins,Jones,421,NOP,2023-24
Hawkins,Valanciunas,488,NOP,2023-24
Hawkins,McCollum,310,NOP,2023-24
Daniels,Murphy III,440,NOP,2023-24
Daniels,McCollum,489,NOP,2023-24
Hawkins,Ingram,404,NOP,2023-24
Daniels,Hawkins,570,NOP,2023-24
Ingram,Marshall,487,NOP,2023-24
Alvarado,Ingram,381,NOP,2023-24
Marshall,Valanciunas,451,NOP,2023-24
Alvarado,Valanciunas,316,NOP,2023-24
Hawkins,Williamson,435,NOP,2023-24
Marshall,McCollum,436,NOP,2023-24
Jones,Marshall,344,NOP,2023-24
Alvarado,Jones,349,NOP,2023-24
Alvarado,McCollum,239,NOP,2023-24
Daniels,Marshall,300,NOP,2023-24
Hawkins,Marshall,503,NOP,2023-24
Marshall,Zeller,156,NOP,2023-24
Alvarado,Daniels,321,NOP,2023-24
Alvarado,Hawkins,266,NOP,2023-24
Alvarado,Zeller,157,NOP,2023-24
Daniels,Zeller,151,NOP,2023-24
Hawkins,Zeller,216,NOP,2023-24
Hawkins,Nance Jr.,351,NOP,2023-24
Daniels,Nance Jr.,391,NOP,2023-24
Ingram,Robinson-Earl,98,NOP,2023-24
Daniels,Robinson-Earl,131,NOP,2023-24
Hawkins,Robinson-Earl,180,NOP,2023-24
Robinson-Earl,Valanciunas,51,NOP,2023-24
Williamson,Zeller,77,NOP,2023-24
Daniels,Ryan,170,NOP,2023-24
Hawkins,Murphy III,183,NOP,2023-24
Marshall,Ryan,94,NOP,2023-24
Marshall,Robinson-Earl,144,NOP,2023-24
Robinson-Earl,Ryan,94,NOP,2023-24
Alvarado,Ryan,28,NOP,2023-24
Alvarado,Robinson-Earl,131,NOP,2023-24
Lewis Jr.,Ryan,74,NOP,2023-24
Lewis Jr.,Robinson-Earl,43,NOP,2023-24
Lewis Jr.,Seabron,28,NOP,2023-24
Lewis Jr.,Zeller,55,NOP,2023-24
Ryan,Seabron,46,NOP,2023-24
Ryan,Zeller,66,NOP,2023-24
Robinson-Earl,Seabron,22,NOP,2023-24
Robinson-Earl,Zeller,89,NOP,2023-24
Seabron,Zeller,22,NOP,2023-24
Nance Jr.,Ryan,119,NOP,2023-24
Ryan,Williamson,113,NOP,2023-24
Ingram,Zeller,106,NOP,2023-24
Murphy III,Zeller,64,NOP,2023-24
Lewis Jr.,Nance Jr.,61,NOP,2023-24
Lewis Jr.,Williamson,31,NOP,2023-24
Daniels,Lewis Jr.,87,NOP,2023-24
Jones,Zeller,64,NOP,2023-24
Hawkins,Lewis Jr.,61,NOP,2023-24
Ingram,Lewis Jr.,29,NOP,2023-24
Jones,Lewis Jr.,32,NOP,2023-24
Ingram,Ryan,106,NOP,2023-24
Jones,Seabron,8,NOP,2023-24
Seabron,Valanciunas,18,NOP,2023-24
McCollum,Seabron,9,NOP,2023-24
Robinson-Earl,Williamson,77,NOP,2023-24
Jones,Robinson-Earl,64,NOP,2023-24
Murphy III,Robinson-Earl,86,NOP,2023-24
McCollum,Robinson-Earl,61,NOP,2023-24
McCollum,Zeller,35,NOP,2023-24
Lewis Jr.,McCollum,15,NOP,2023-24
Nance Jr.,Seabron,13,NOP,2023-24
Seabron,Williamson,6,NOP,2023-24
Hawkins,Seabron,24,NOP,2023-24
Nance Jr.,Robinson-Earl,42,NOP,2023-24
Lewis Jr.,Liddell,8,NOP,2023-24
Liddell,Ryan,8,NOP,2023-24
Liddell,Seabron,5,NOP,2023-24
Liddell,Zeller,16,NOP,2023-24
Gates,Lewis Jr.,5,NOP,2023-24
Gates,Ryan,8,NOP,2023-24
Gates,Hawkins,8,NOP,2023-24
Gates,Zeller,5,NOP,2023-24
Nance Jr.,Valanciunas,11,NOP,2023-24
Murphy III,Ryan,21,NOP,2023-24
Alvarado,Lewis Jr.,15,NOP,2023-24
Liddell,Marshall,12,NOP,2023-24
Liddell,Robinson-Earl,13,NOP,2023-24
Daniels,Liddell,10,NOP,2023-24
Hawkins,Liddell,12,NOP,2023-24
Alvarado,Liddell,8,NOP,2023-24
Brockington,Ryan,3,NOP,2023-24
Brockington,Robinson-Earl,3,NOP,2023-24
Brockington,Hawkins,3,NOP,2023-24
Brockington,Zeller,3,NOP,2023-24
Lewis Jr.,Marshall,10,NOP,2023-24
Lewis Jr.,Valanciunas,22,NOP,2023-24
Ingram,Seabron,8,NOP,2023-24
Daniels,Seabron,12,NOP,2023-24
Gates,Nance Jr.,3,NOP,2023-24
Daniels,Gates,3,NOP,2023-24
Crutcher,Ryan,3,NOP,2023-24
Crutcher,Robinson-Earl,3,NOP,2023-24
Crutcher,Seabron,3,NOP,2023-24
Crutcher,Hawkins,3,NOP,2023-24
Nance Jr.,Zeller,6,NOP,2023-24
Edwards,Towns,1485,MIN,2023-24
McDaniels,Towns,1164,MIN,2023-24
Conley,Towns,1222,MIN,2023-24
Gobert,Towns,1277,MIN,2023-24
Edwards,McDaniels,1715,MIN,2023-24
Conley,Edwards,1506,MIN,2023-24
Edwards,Gobert,1922,MIN,2023-24
Conley,McDaniels,1396,MIN,2023-24
Gobert,McDaniels,1574,MIN,2023-24
Conley,Gobert,1802,MIN,2023-24
Edwards,Reid,1234,MIN,2023-24
McDaniels,Reid,805,MIN,2023-24
Conley,Reid,798,MIN,2023-24
Gobert,Reid,916,MIN,2023-24
Alexander-Walker,Towns,895,MIN,2023-24
Reid,Towns,668,MIN,2023-24
Anderson,Towns,704,MIN,2023-24
Alexander-Walker,Reid,1080,MIN,2023-24
Alexander-Walker,Edwards,1197,MIN,2023-24
Alexander-Walker,Anderson,1010,MIN,2023-24
Anderson,Reid,1115,MIN,2023-24
Anderson,Edwards,1133,MIN,2023-24
Alexander-Walker,Conley,661,MIN,2023-24
Alexander-Walker,Gobert,1062,MIN,2023-24
Anderson,McDaniels,548,MIN,2023-24
Anderson,Conley,706,MIN,2023-24
Anderson,Gobert,864,MIN,2023-24
Alexander-Walker,McDaniels,643,MIN,2023-24
Brown Jr.,Towns,217,MIN,2023-24
Alexander-Walker,Brown Jr.,202,MIN,2023-24
Brown Jr.,Conley,185,MIN,2023-24
Brown Jr.,Gobert,225,MIN,2023-24
Alexander-Walker,Morris,232,MIN,2023-24
Morris,Reid,241,MIN,2023-24
Edwards,Morris,287,MIN,2023-24
Anderson,Morris,205,MIN,2023-24
McLaughlin,Towns,150,MIN,2023-24
Alexander-Walker,McLaughlin,357,MIN,2023-24
McLaughlin,Reid,367,MIN,2023-24
Anderson,McLaughlin,318,MIN,2023-24
Conley,McLaughlin,210,MIN,2023-24
Gobert,McLaughlin,268,MIN,2023-24
Milton,Towns,228,MIN,2023-24
Alexander-Walker,Milton,184,MIN,2023-24
Milton,Reid,333,MIN,2023-24
Anderson,Milton,304,MIN,2023-24
Gobert,Morris,201,MIN,2023-24
McDaniels,Morris,157,MIN,2023-24
Conley,Milton,143,MIN,2023-24
Gobert,Milton,204,MIN,2023-24
Edwards,McLaughlin,211,MIN,2023-24
McDaniels,McLaughlin,225,MIN,2023-24
Edwards,Milton,159,MIN,2023-24
Brown Jr.,Reid,201,MIN,2023-24
Anderson,Brown Jr.,160,MIN,2023-24
Brown Jr.,Milton,128,MIN,2023-24
McLaughlin,Warren,47,MIN,2023-24
Alexander-Walker,Warren,78,MIN,2023-24
Reid,Warren,58,MIN,2023-24
Edwards,Warren,81,MIN,2023-24
Brown Jr.,Edwards,100,MIN,2023-24
Garza,Morris,35,MIN,2023-24
Morris,Warren,37,MIN,2023-24
Alexander-Walker,Garza,48,MIN,2023-24
Edwards,Garza,45,MIN,2023-24
Garza,Warren,43,MIN,2023-24
Brown Jr.,McLaughlin,46,MIN,2023-24
Brown Jr.,Garza,31,MIN,2023-24
Brown Jr.,Moore Jr.,33,MIN,2023-24
McLaughlin,Milton,76,MIN,2023-24
Garza,Milton,26,MIN,2023-24
Milton,Moore Jr.,36,MIN,2023-24
Garza,McLaughlin,51,MIN,2023-24
McLaughlin,Moore Jr.,29,MIN,2023-24
Garza,Moore Jr.,53,MIN,2023-24
McDaniels,Milton,81,MIN,2023-24
Morris,Towns,68,MIN,2023-24
Garza,Nix,22,MIN,2023-24
Moore Jr.,Nix,20,MIN,2023-24
Miller,Nix,21,MIN,2023-24
Minott,Nix,40,MIN,2023-24
Garza,Miller,28,MIN,2023-24
Garza,Minott,48,MIN,2023-24
Miller,Moore Jr.,45,MIN,2023-24
Minott,Moore Jr.,56,MIN,2023-24
Miller,Minott,54,MIN,2023-24
McLaughlin,Morris,64,MIN,2023-24
Brown Jr.,McDaniels,40,MIN,2023-24
Conley,Morris,66,MIN,2023-24
Brown Jr.,Miller,14,MIN,2023-24
Brown Jr.,Minott,40,MIN,2023-24
Miller,Milton,17,MIN,2023-24
Milton,Minott,40,MIN,2023-24
Moore Jr.,Warren,15,MIN,2023-24
Miller,Warren,12,MIN,2023-24
Minott,Warren,14,MIN,2023-24
Conley,Warren,31,MIN,2023-24
McLaughlin,Minott,37,MIN,2023-24
Alexander-Walker,Minott,20,MIN,2023-24
McDaniels,Warren,24,MIN,2023-24
Gobert,Warren,36,MIN,2023-24
Garza,McDaniels,28,MIN,2023-24
Conley,Garza,18,MIN,2023-24
Morris,Nix,7,MIN,2023-24
Miller,Morris,10,MIN,2023-24
Minott,Morris,12,MIN,2023-24
McLaughlin,Nix,18,MIN,2023-24
McLaughlin,Miller,14,MIN,2023-24
Nix,Towns,10,MIN,2023-24
Brown Jr.,Nix,14,MIN,2023-24
Alexander-Walker,Nix,13,MIN,2023-24
Gobert,Nix,5,MIN,2023-24
Moore Jr.,Morris,6,MIN,2023-24
Milton,Nix,9,MIN,2023-24
Nix,Reid,9,MIN,2023-24
Anderson,Nix,4,MIN,2023-24
Garza,Reid,10,MIN,2023-24
Nix,Warren,6,MIN,2023-24
Anderson,Garza,10,MIN,2023-24
Minott,Reid,9,MIN,2023-24
Anderson,Moore Jr.,3,MIN,2023-24
Anderson,Warren,14,MIN,2023-24
Alexander-Walker,Moore Jr.,6,MIN,2023-24
McDaniels,Nix,2,MIN,2023-24
McDaniels,Moore Jr.,4,MIN,2023-24
McDaniels,Minott,2,MIN,2023-24
Edwards,Minott,2,MIN,2023-24
Anderson,Minott,2,MIN,2023-24
Edwards,Moore Jr.,2,MIN,2023-24
Edwards,Miller,1,MIN,2023-24
Moore Jr.,Reid,0,MIN,2023-24
Gobert,Moore Jr.,0,MIN,2023-24
Jackson,Morris,0,MIN,2023-24
Jackson,McLaughlin,0,MIN,2023-24
Garza,Jackson,0,MIN,2023-24
Jackson,Minott,0,MIN,2023-24
Jackson,Reid,0,MIN,2023-24
Jackson,McDaniels,0,MIN,2023-24
Beasley,Lopez,1871,MIL,2023-24
Beasley,Lillard,1805,MIL,2023-24
Beasley,Middleton,1061,MIL,2023-24
Antetokounmpo,Beasley,1674,MIL,2023-24
Lillard,Lopez,1957,MIL,2023-24
Lopez,Middleton,1164,MIL,2023-24
Antetokounmpo,Lopez,1555,MIL,2023-24
Lillard,Middleton,961,MIL,2023-24
Antetokounmpo,Lillard,1774,MIL,2023-24
Antetokounmpo,Middleton,1049,MIL,2023-24
Beasley,Crowder,735,MIL,2023-24
Crowder,Lopez,688,MIL,2023-24
Crowder,Lillard,776,MIL,2023-24
Antetokounmpo,Crowder,704,MIL,2023-24
Beasley,Connaughton,602,MIL,2023-24
Connaughton,Lopez,696,MIL,2023-24
Connaughton,Lillard,861,MIL,2023-24
Antetokounmpo,Connaughton,997,MIL,2023-24
Connaughton,Portis,1279,MIL,2023-24
Beasley,Portis,792,MIL,2023-24
Lopez,Portis,698,MIL,2023-24
Lillard,Portis,1064,MIL,2023-24
Crowder,Portis,547,MIL,2023-24
Antetokounmpo,Portis,1044,MIL,2023-24
Green,Portis,421,MIL,2023-24
Beverley,Portis,376,MIL,2023-24
Connaughton,Green,360,MIL,2023-24
Beverley,Connaughton,301,MIL,2023-24
Beverley,Green,138,MIL,2023-24
Antetokounmpo,Green,368,MIL,2023-24
Antetokounmpo,Beverley,284,MIL,2023-24
Beauchamp,Portis,396,MIL,2023-24
Beauchamp,Connaughton,241,MIL,2023-24
Beauchamp,Lillard,279,MIL,2023-24
Antetokounmpo,Beauchamp,405,MIL,2023-24
Middleton,Portis,495,MIL,2023-24
Crowder,Middleton,161,MIL,2023-24
Payne,Portis,522,MIL,2023-24
Connaughton,Payne,317,MIL,2023-24
Middleton,Payne,279,MIL,2023-24
Antetokounmpo,Payne,429,MIL,2023-24
Connaughton,Middleton,268,MIL,2023-24
Beauchamp,Payne,222,MIL,2023-24
Beasley,Jackson Jr.,139,MIL,2023-24
Jackson Jr.,Lopez,288,MIL,2023-24
Jackson Jr.,Lillard,280,MIL,2023-24
Antetokounmpo,Jackson Jr.,376,MIL,2023-24
Jackson Jr.,Portis,284,MIL,2023-24
Connaughton,Jackson Jr.,211,MIL,2023-24
Beasley,Beverley,183,MIL,2023-24
Beverley,Lopez,246,MIL,2023-24
Beverley,Middleton,147,MIL,2023-24
Beverley,Lillard,232,MIL,2023-24
Connaughton,Crowder,451,MIL,2023-24
Beasley,Payne,244,MIL,2023-24
Lopez,Payne,307,MIL,2023-24
Crowder,Green,128,MIL,2023-24
Gallinari,Portis,105,MIL,2023-24
Connaughton,Gallinari,104,MIL,2023-24
Beverley,Gallinari,94,MIL,2023-24
Antetokounmpo,Gallinari,72,MIL,2023-24
Beverley,Crowder,142,MIL,2023-24
Jackson Jr.,Middleton,156,MIL,2023-24
Crowder,Payne,141,MIL,2023-24
Beauchamp,Lopez,217,MIL,2023-24
Green,Lopez,175,MIL,2023-24
Green,Lillard,199,MIL,2023-24
Green,Payne,125,MIL,2023-24
Beasley,Beauchamp,98,MIL,2023-24
Beauchamp,Middleton,115,MIL,2023-24
Beasley,Green,116,MIL,2023-24
Beauchamp,Jackson Jr.,153,MIL,2023-24
Beauchamp,Crowder,77,MIL,2023-24
Lillard,Payne,103,MIL,2023-24
Jackson Jr.,Payne,102,MIL,2023-24
Beauchamp,Washington Jr.,30,MIL,2023-24
Beauchamp,Green,120,MIL,2023-24
Green,Washington Jr.,25,MIL,2023-24
Jackson Jr.,Washington Jr.,39,MIL,2023-24
Antetokounmpo,Washington Jr.,47,MIL,2023-24
Green,Jackson Jr.,110,MIL,2023-24
Gallinari,Middleton,24,MIL,2023-24
Gallinari,Green,66,MIL,2023-24
Green,Middleton,69,MIL,2023-24
Beverley,Jackson Jr.,26,MIL,2023-24
Crowder,Jackson Jr.,49,MIL,2023-24
Livingston,Payne,28,MIL,2023-24
Beauchamp,Livingston,59,MIL,2023-24
Green,Livingston,36,MIL,2023-24
Antetokounmpo,Livingston,68,MIL,2023-24
Beauchamp,Rollins,11,MIL,2023-24
Rollins,Washington Jr.,12,MIL,2023-24
Jackson Jr.,Rollins,8,MIL,2023-24
Antetokounmpo,Rollins,12,MIL,2023-24
Jackson Jr.,Livingston,42,MIL,2023-24
Livingston,Lopez,31,MIL,2023-24
Livingston,Middleton,11,MIL,2023-24
Gallinari,Jackson Jr.,22,MIL,2023-24
Gallinari,Lillard,22,MIL,2023-24
Connaughton,Livingston,16,MIL,2023-24
Beasley,Gallinari,32,MIL,2023-24
Crowder,Gallinari,23,MIL,2023-24
Livingston,Washington Jr.,21,MIL,2023-24
Gallinari,Lopez,10,MIL,2023-24
Beauchamp,Gallinari,18,MIL,2023-24
Portis,Washington Jr.,8,MIL,2023-24
Gallinari,Washington Jr.,13,MIL,2023-24
Crowder,Washington Jr.,9,MIL,2023-24
Gallinari,Livingston,11,MIL,2023-24
Crowder,Livingston,9,MIL,2023-24
Antetokounmpo,Antetokounmpo,13,MIL,2023-24
Livingston,Rollins,5,MIL,2023-24
Livingston,Portis,17,MIL,2023-24
Beasley,Washington Jr.,7,MIL,2023-24
Beasley,Livingston,5,MIL,2023-24
Lopez,Washington Jr.,6,MIL,2023-24
Beauchamp,Beverley,9,MIL,2023-24
Green,Wigginton,5,MIL,2023-24
Livingston,Wigginton,5,MIL,2023-24
Lopez,Wigginton,7,MIL,2023-24
Antetokounmpo,Wigginton,5,MIL,2023-24
Bolden,Payne,3,MIL,2023-24
Bolden,Green,3,MIL,2023-24
Bolden,Jackson Jr.,3,MIL,2023-24
Antetokounmpo,Bolden,3,MIL,2023-24
Washington Jr.,Wigginton,2,MIL,2023-24
Lillard,Livingston,3,MIL,2023-24
Payne,Wigginton,2,MIL,2023-24
Beauchamp,Wigginton,2,MIL,2023-24
Beverley,Washington Jr.,1,MIL,2023-24
Beverley,Livingston,1,MIL,2023-24
Connaughton,Washington Jr.,0,MIL,2023-24
Bolden,Wigginton,0,MIL,2023-24
Bolden,Livingston,0,MIL,2023-24
Adebayo,Rozier,796,MIA,2023-24
Robinson,Rozier,469,MIA,2023-24
Jovic,Rozier,338,MIA,2023-24
Butler,Rozier,638,MIA,2023-24
Adebayo,Robinson,1242,MIA,2023-24
Adebayo,Jovic,661,MIA,2023-24
Adebayo,Butler,1136,MIA,2023-24
Jovic,Robinson,385,MIA,2023-24
Butler,Robinson,932,MIA,2023-24
Butler,Jovic,505,MIA,2023-24
Adebayo,Martin,971,MIA,2023-24
Adebayo,Herro,1041,MIA,2023-24
Herro,Martin,578,MIA,2023-24
Jovic,Martin,316,MIA,2023-24
Butler,Martin,851,MIA,2023-24
Herro,Jovic,378,MIA,2023-24
Butler,Herro,624,MIA,2023-24
Adebayo,Highsmith,813,MIA,2023-24
Adebayo,Lowry,574,MIA,2023-24
Highsmith,Robinson,621,MIA,2023-24
Lowry,Robinson,509,MIA,2023-24
Highsmith,Lowry,291,MIA,2023-24
Butler,Highsmith,624,MIA,2023-24
Butler,Lowry,653,MIA,2023-24
Martin,Robinson,917,MIA,2023-24
Lowry,Martin,297,MIA,2023-24
Robinson,Robinson,195,MIA,2023-24
Adebayo,Richardson,597,MIA,2023-24
Martin,Richardson,417,MIA,2023-24
Richardson,Robinson,740,MIA,2023-24
Jaquez Jr.,Richardson,675,MIA,2023-24
Adebayo,Jaquez Jr.,1117,MIA,2023-24
Jaquez Jr.,Martin,971,MIA,2023-24
Jaquez Jr.,Robinson,1105,MIA,2023-24
Love,Martin,364,MIA,2023-24
Jaquez Jr.,Lowry,459,MIA,2023-24
Jaquez Jr.,Love,640,MIA,2023-24
Butler,Jaquez Jr.,729,MIA,2023-24
Love,Lowry,332,MIA,2023-24
Butler,Love,538,MIA,2023-24
Highsmith,Rozier,286,MIA,2023-24
Herro,Rozier,188,MIA,2023-24
Herro,Highsmith,445,MIA,2023-24
Herro,Jaquez Jr.,604,MIA,2023-24
Herro,Lowry,392,MIA,2023-24
Jaquez Jr.,Jovic,296,MIA,2023-24
Jovic,Lowry,138,MIA,2023-24
Martin,Rozier,428,MIA,2023-24
Jaquez Jr.,Rozier,350,MIA,2023-24
Love,Richardson,336,MIA,2023-24
Adebayo,Love,225,MIA,2023-24
Love,Robinson,364,MIA,2023-24
Lowry,Richardson,276,MIA,2023-24
Butler,Richardson,415,MIA,2023-24
Highsmith,Richardson,301,MIA,2023-24
Highsmith,Jaquez Jr.,649,MIA,2023-24
Mills,Rozier,111,MIA,2023-24
Adebayo,Mills,96,MIA,2023-24
Jovic,Mills,98,MIA,2023-24
Butler,Mills,125,MIA,2023-24
Herro,Love,273,MIA,2023-24
Herro,Richardson,295,MIA,2023-24
Highsmith,Martin,366,MIA,2023-24
Herro,Robinson,453,MIA,2023-24
Martin,Mills,115,MIA,2023-24
Jaquez Jr.,Mills,130,MIA,2023-24
Highsmith,Love,287,MIA,2023-24
Love,Rozier,85,MIA,2023-24
Adebayo,Wright,129,MIA,2023-24
Martin,Wright,151,MIA,2023-24
Robinson,Wright,70,MIA,2023-24
Jaquez Jr.,Wright,180,MIA,2023-24
Bryant,Richardson,112,MIA,2023-24
Bryant,Robinson,204,MIA,2023-24
Bryant,Highsmith,194,MIA,2023-24
Bryant,Herro,143,MIA,2023-24
Highsmith,Jovic,183,MIA,2023-24
Bryant,Lowry,90,MIA,2023-24
Bryant,Butler,211,MIA,2023-24
Bryant,Jaquez Jr.,238,MIA,2023-24
Richardson,Smith,37,MIA,2023-24
Adebayo,Smith,79,MIA,2023-24
Robinson,Smith,99,MIA,2023-24
Jaquez Jr.,Smith,66,MIA,2023-24
Bryant,Martin,175,MIA,2023-24
Bryant,Mills,65,MIA,2023-24
Richardson,Rozier,73,MIA,2023-24
Bryant,Love,18,MIA,2023-24
Adebayo,Cain,94,MIA,2023-24
Cain,Herro,86,MIA,2023-24
Cain,Jaquez Jr.,149,MIA,2023-24
Cain,Lowry,74,MIA,2023-24
Highsmith,Wright,184,MIA,2023-24
Love,Wright,34,MIA,2023-24
Butler,Wright,90,MIA,2023-24
Bryant,Cain,58,MIA,2023-24
Cain,Martin,56,MIA,2023-24
Cain,Robinson,168,MIA,2023-24
Bryant,Rozier,69,MIA,2023-24
Bryant,Smith,33,MIA,2023-24
Herro,Smith,37,MIA,2023-24
Herro,Wright,31,MIA,2023-24
Bryant,Jovic,24,MIA,2023-24
Adebayo,Hampton,41,MIA,2023-24
Hampton,Highsmith,13,MIA,2023-24
Hampton,Herro,48,MIA,2023-24
Hampton,Jaquez Jr.,56,MIA,2023-24
Cain,Love,70,MIA,2023-24
Cain,Jovic,34,MIA,2023-24
Rozier,Wright,50,MIA,2023-24
Bryant,Wright,88,MIA,2023-24
Highsmith,Smith,39,MIA,2023-24
Butler,Smith,36,MIA,2023-24
Jovic,Richardson,71,MIA,2023-24
Cain,Richardson,26,MIA,2023-24
Richardson,Swider,33,MIA,2023-24
Martin,Swider,29,MIA,2023-24
Jovic,Swider,33,MIA,2023-24
Cain,Swider,47,MIA,2023-24
Highsmith,Swider,39,MIA,2023-24
Robinson,Swider,35,MIA,2023-24
Cain,Wright,28,MIA,2023-24
Mills,Wright,31,MIA,2023-24
Cain,Highsmith,38,MIA,2023-24
Highsmith,Mills,39,MIA,2023-24
Cain,Mills,11,MIA,2023-24
Cain,Smith,17,MIA,2023-24
Jovic,Love,62,MIA,2023-24
Jovic,Wright,35,MIA,2023-24
Hampton,Robinson,39,MIA,2023-24
Hampton,Love,26,MIA,2023-24
Hampton,Lowry,7,MIA,2023-24
Mills,Robinson,17,MIA,2023-24
Lowry,Smith,33,MIA,2023-24
Adebayo,Swider,20,MIA,2023-24
Jaquez Jr.,Swider,15,MIA,2023-24
Butler,Cain,20,MIA,2023-24
Love,Swider,6,MIA,2023-24
Love,Mills,8,MIA,2023-24
Hampton,Jovic,17,MIA,2023-24
Butler,Hampton,14,MIA,2023-24
Swider,Wright,28,MIA,2023-24
Bryant,Swider,14,MIA,2023-24
Rozier,Swider,6,MIA,2023-24
Butler,Swider,11,MIA,2023-24
Highsmith,Williams,8,MIA,2023-24
Robinson,Williams,13,MIA,2023-24
Cain,Williams,11,MIA,2023-24
Swider,Williams,11,MIA,2023-24
Cain,Hampton,24,MIA,2023-24
Hampton,Swider,9,MIA,2023-24
Love,Smith,17,MIA,2023-24
Jaquez Jr.,Williams,3,MIA,2023-24
Love,Williams,3,MIA,2023-24
Mills,Williams,3,MIA,2023-24
Mills,Swider,3,MIA,2023-24
Bryant,Hampton,8,MIA,2023-24
Williams,Wright,3,MIA,2023-24
Hampton,Martin,4,MIA,2023-24
Hampton,Smith,2,MIA,2023-24
Jovic,Smith,5,MIA,2023-24
Smith,Swider,2,MIA,2023-24
Martin,Smith,6,MIA,2023-24
Cain,Rozier,1,MIA,2023-24
Jovic,Williams,1,MIA,2023-24
Lowry,Swider,3,MIA,2023-24
Jackson Jr.,Tillman,245,MEM,2023-24
Bane,Jackson Jr.,893,MEM,2023-24
Jackson Jr.,Williams,508,MEM,2023-24
Jackson Jr.,Smart,400,MEM,2023-24
Bane,Tillman,269,MEM,2023-24
Tillman,Williams,287,MEM,2023-24
Smart,Tillman,197,MEM,2023-24
Bane,Williams,331,MEM,2023-24
Bane,Smart,488,MEM,2023-24
Smart,Williams,204,MEM,2023-24
Jackson Jr.,Kennard,457,MEM,2023-24
Kennard,Konchar,216,MEM,2023-24
Aldama,Kennard,383,MEM,2023-24
Kennard,Williams Jr.,408,MEM,2023-24
Jackson Jr.,Konchar,584,MEM,2023-24
Aldama,Jackson Jr.,832,MEM,2023-24
Jackson Jr.,Williams Jr.,784,MEM,2023-24
Aldama,Konchar,510,MEM,2023-24
Konchar,Williams Jr.,453,MEM,2023-24
Aldama,Williams Jr.,625,MEM,2023-24
Jackson Jr.,Morant,195,MEM,2023-24
Biyombo,Jackson Jr.,408,MEM,2023-24
Bane,Morant,209,MEM,2023-24
Biyombo,Morant,131,MEM,2023-24
Morant,Smart,146,MEM,2023-24
Bane,Biyombo,595,MEM,2023-24
Biyombo,Smart,220,MEM,2023-24
Goodwin,Pippen Jr.,105,MEM,2023-24
LaRavia,Pippen Jr.,138,MEM,2023-24
Jackson,Pippen Jr.,289,MEM,2023-24
Jemison,Pippen Jr.,193,MEM,2023-24
Goodwin,LaRavia,189,MEM,2023-24
Goodwin,Jackson,232,MEM,2023-24
Goodwin,Jemison,198,MEM,2023-24
